GeneID
AT1G57700
AT1G57990
AT1G58190
AT1G58420
AT1G58440
AT1G59580
AT1G59590
AT1G59740
AT1G59870
AT1G59910
AT1G59940
AT1G60420
AT1G60783
AT1G60790
AT1G61250
AT1G61360
AT1G61380
AT1G61420
AT1G61560
AT1G61660
AT1G61770
AT1G61900
AT1G62190
AT1G62290
AT1G62301
AT1G62310
AT1G62370
AT1G62421
AT1G62840
AT1G63230
AT1G63245
AT1G63420
AT1G63460
AT1G63500
AT1G63710
AT1G63750
AT1G63860
AT1G63880
AT1G64050
AT1G64060
AT1G64070
AT1G64330
AT1G64380
AT1G64385
AT1G64405
AT1G65390
AT1G65486
AT1G65490
AT1G65500
AT1G65710
AT1G65720
AT1G65730
AT1G65790
AT1G65850
AT1G65930
AT1G66090
AT1G66140
AT1G66160
AT1G66170
AT1G66250
AT1G66580
AT1G66780
AT1G66920
AT1G67060
AT1G67070
AT1G67310
AT1G67328
AT1G67340
AT1G67470
AT1G67480
AT1G67490
AT1G67500
AT1G67620
AT1G67630
AT1G67635
AT1G67810
AT1G67910
AT1G67920
AT1G68140
AT1G68330
AT1G68450
AT1G68550
AT1G68590
AT1G68680
AT1G68830
AT1G68840
AT1G69030
AT1G69150
AT1G69270
AT1G69410
AT1G69550
AT1G69750
AT1G69790
AT1G69850
AT1G69870
AT1G69890
AT1G69980
AT1G69981
AT1G70100
AT1G70140
AT1G70250
AT1G70310
AT1G70370
AT1G70410
AT1G70420
AT1G70530
AT1G70540
AT1G70645
AT1G70920
AT1G70990
AT1G71440
AT1G71520
AT1G71530
AT1G71697
AT1G71730
AT1G71940
AT1G72060
AT1G72141
AT1G72240
AT1G72280
AT1G72520
AT1G72700
AT1G72740
AT1G73030
AT1G73165
AT1G73250
AT1G73540
AT1G73670
AT1G74088
AT1G74120
AT1G74170
AT1G74360
AT1G74660
AT1G74740
AT1G74780
AT1G74790
AT1G74840
AT1G75020
AT1G75490
AT1G75500
AT1G75600
AT1G75690
AT1G75710
AT1G75820
AT1G76070
AT1G76120
AT1G76320
AT1G76360
AT1G76440
AT1G76600
AT1G76670
AT1G76780
AT1G76892
AT1G76900
AT1G76930
AT1G76970
AT1G76994
AT1G77131
AT1G77260
AT1G77290
AT1G77630
AT1G77650
AT1G77655
AT1G77765
AT1G77980
AT1G78000
AT1G78190
AT1G78240
AT1G78250
AT1G78310
AT1G78410
AT1G78460
AT1G78470
AT1G78830
AT1G78840
AT1G78860
AT1G78955
AT1G79180
AT1G79245
AT1G79340
AT1G79460
AT1G79570
AT1G79670
AT1G80210
AT1G80340
AT1G80420
AT1G80450
AT1G80460
AT1G80530
AT1G80610
AT1G80820
AT1G80831
AT1G80840
AT2G01430
AT2G01450
AT2G01560
AT2G02010
AT2G02060
AT2G02220
AT2G02440
AT2G02730
AT2G02800
AT2G02810
AT2G02830
AT2G02960
AT2G03020
AT2G03250
AT2G03290
AT2G03830
AT2G04160
AT2G04510
AT2G04860
AT2G06025
AT2G07180
AT2G13665
AT2G13910
AT2G14210
AT2G14635
AT2G14720
AT2G14750
AT2G14830
AT2G14878
AT2G15390
AT2G15480
AT2G15830
AT2G16430
AT2G16870
AT2G17120
AT2G17220
AT2G17570
AT2G17630
AT2G17760
AT2G18350
AT2G18450
AT2G18460
AT2G18680
AT2G18690
AT2G18960
AT2G19130
AT2G19190
AT2G19460
AT2G19806
AT2G19820
AT2G20310
AT2G20562
AT2G20835
AT2G20875
AT2G20940
AT2G20960
AT2G21060
AT2G21187
AT2G21470
AT2G21520
AT2G21910
AT2G22122
AT2G22420
AT2G22426
AT2G22480
AT2G22482
AT2G22510
AT2G22560
AT2G22880
AT2G22970
AT2G23090
AT2G23200
AT2G23310
AT2G23320
AT2G23321
AT2G23360
AT2G23450
AT2G23520
AT2G23710
AT2G23770
AT2G23820
AT2G24130
AT2G24160
AT2G24165
AT2G24170
AT2G24570
AT2G24693
AT2G25000
AT2G25170
AT2G25200
AT2G25450
AT2G25460
AT2G25470
AT2G25735
AT2G25850
AT2G26180
AT2G26190
AT2G26240
AT2G26300
AT2G26470
AT2G26560
AT2G26975
AT2G27040
AT2G27100
AT2G27150
AT2G27310
AT2G27500
AT2G27590
AT2G27660
AT2G28355
AT2G28540
AT2G28630
AT2G28710
AT2G28755
AT2G28760
AT2G28830
AT2G28850
AT2G28890
AT2G28920
AT2G28940
AT2G28950
AT2G29065
AT2G29100
AT2G29470
AT2G29720
AT2G30020
AT2G30040
AT2G30060
AT2G30380
AT2G30395
AT2G30440
AT2G30870
AT2G31130
AT2G31345
AT2G31810
AT2G31820
AT2G31870
AT2G31990
AT2G32250
AT2G32295
AT2G32670
AT2G32700
AT2G33050
AT2G33120
AT2G33350
AT2G33580
AT2G33630
AT2G33710
AT2G33760
AT2G33780
AT2G33847
AT2G34580
AT2G34640
AT2G34650
AT2G34840
AT2G34860
AT2G35000
AT2G35020
AT2G35360
AT2G35510
AT2G35658
AT2G35720
AT2G35910
AT2G35930
AT2G36040
AT2G36380
AT2G36410
AT2G36420
AT2G36440
AT2G36620
AT2G36632
AT2G36680
AT2G36690
AT2G36890
AT2G36960
AT2G37220
AT2G37430
AT2G37440
AT2G37540
AT2G37720
AT2G37820
AT2G37920
AT2G37940
AT2G38080
AT2G38255
AT2G38470
AT2G38550
AT2G38646
AT2G38700
AT2G38870
AT2G38920
AT2G38960
AT2G39040
AT2G39190
AT2G39200
AT2G39380
AT2G39400
AT2G39420
AT2G39460
AT2G39660
AT2G39700
AT2G39770
AT2G39880
AT2G39960
AT2G40060
AT2G40090
AT2G40113
AT2G40170
AT2G40180
AT2G40480
AT2G41090
AT2G41100
AT2G41110
AT2G41170
AT2G41225
AT2G41342
AT2G41640
AT2G41730
AT2G41790
AT2G42060
AT2G42350
AT2G42440
AT2G42570
AT2G42600
AT2G43050
AT2G43090
AT2G43120
AT2G43140
AT2G43510
AT2G43570
AT2G43590
AT2G43610
AT2G43620
AT2G43890
AT2G44010
AT2G44070
AT2G44110
AT2G44220
AT2G44270
AT2G44370
AT2G44480
AT2G44490
AT2G44820
AT2G45220
AT2G45412
AT2G45450
AT2G45650
AT2G45760
AT2G45880
AT2G46150
AT2G46225
AT2G46410
AT2G46430
AT2G46550
AT2G46650
AT2G46735
AT2G46760
AT2G46780
AT2G46820
AT2G46880
AT2G46915
AT2G46940
AT2G47060
AT2G47070
AT2G47120
AT2G47140
AT2G47150
AT2G47210
AT2G47240
AT2G47260
AT2G47650
AT2G47720
AT2G48010
AT3G01290
AT3G01510
AT3G01513
AT3G01600
AT3G01700
AT3G01740
AT3G01830
AT3G01890
AT3G02010
AT3G02550
AT3G02610
AT3G02630
AT3G02710
AT3G02840
AT3G02885
AT3G03120
AT3G03852
AT3G03860
AT3G03930
AT3G04020
AT3G04110
AT3G04210
AT3G04240
AT3G04620
AT3G04721
AT3G04854
AT3G04960
AT3G05110
AT3G05150
AT3G05210
AT3G05220
AT3G05370
AT3G05650
AT3G06130
AT3G06300
AT3G06410
AT3G06483
AT3G06490
AT3G06500
AT3G06540
AT3G06870
AT3G06890
AT3G07005
AT3G07040
AT3G07190
AT3G07195
AT3G07200
AT3G07260
AT3G07390
AT3G07510
AT3G07780
AT3G08580
AT3G08710
AT3G08730
AT3G09020
AT3G09050
AT3G09230
AT3G09270
AT3G09520
AT3G09570
AT3G09735
AT3G09780
AT3G09830
AT3G09920
AT3G09960
AT3G10250
AT3G10600
AT3G10720
AT3G10915
AT3G10930
AT3G10960
AT3G10985
AT3G11040
AT3G11180
AT3G11320
AT3G11435
AT3G11810
AT3G11820
AT3G11850
AT3G11860
AT3G12070
AT3G12100
AT3G12110
AT3G12900
AT3G12910
AT3G13030
AT3G13050
AT3G13403
AT3G13405
AT3G13500
AT3G13525
AT3G13650
AT3G13784
AT3G13790
AT3G13880
AT3G13882
AT3G14130
AT3G14225
AT3G14380
AT3G14440
AT3G14840
AT3G15340
AT3G15355
AT3G15390
AT3G15480
AT3G15518
AT3G16030
AT3G16490
AT3G16510
AT3G16565
AT3G16720
AT3G16860
AT3G16940
AT3G17120
AT3G17150
AT3G17180
AT3G17185
AT3G17410
AT3G17700
AT3G17780
AT3G17850
AT3G18030
AT3G18090
AT3G18250
AT3G18370
AT3G18450
AT3G18485
AT3G18690
AT3G18710
AT3G18790
AT3G18830
AT3G18940
AT3G19010
AT3G19025
AT3G19120
AT3G19380
AT3G19580
AT3G19660
AT3G19690
AT3G19790
AT3G19810
AT3G19930
AT3G19990
AT3G20410
AT3G20510
AT3G20640
AT3G20720
AT3G20830
AT3G21070
AT3G21080
AT3G21300
AT3G21580
AT3G21630
AT3G21650
AT3G22060
AT3G22072
AT3G22160
AT3G22260
AT3G22370
AT3G22460
AT3G22845
AT3G22890
AT3G22920
AT3G23125
AT3G23160
AT3G23220
AT3G23250
AT3G23530
AT3G23810
AT3G23820
AT3G23830
AT3G23840
AT3G24570
AT3G24650
AT3G24660
AT3G24810
AT3G25070
AT3G25250
AT3G25597
AT3G25610
AT3G25720
AT3G25882
AT3G25900
AT3G25905
AT3G26020
AT3G26200
AT3G26440
AT3G26500
AT3G26747
AT3G26910
AT3G26980
AT3G27010
AT3G27150
AT3G27200
AT3G27380
AT3G27400
AT3G27416
AT3G27845
AT3G27997
AT3G28193
AT3G28340
AT3G28450
AT3G28695
AT3G28850
AT3G28923
AT3G28940
AT3G29000
AT3G29034
AT3G29360
AT3G29400
AT3G30775
AT3G43240
AT3G44205
AT3G44261
AT3G44610
AT3G44700
AT3G44735
AT3G44980
AT3G45180
AT3G45290
AT3G45640
AT3G45650
AT3G46000
AT3G46110
AT3G46280
AT3G46540
AT3G46600
AT3G46613
AT3G46620
AT3G46690
AT3G46700
AT3G46850
AT3G46930
AT3G46990
AT3G47000
AT3G47090
AT3G47390
AT3G47543
AT3G47580
AT3G47610
AT3G47670
AT3G47830
AT3G47960
AT3G47965
AT3G48180
AT3G48320
AT3G48650
AT3G48710
AT3G48730
AT3G48760
AT3G48850
AT3G49200
AT3G49210
AT3G49350
AT3G49370
AT3G49400
AT3G49610
AT3G49780
AT3G49790
AT3G49810
AT3G49970
AT3G50160
AT3G50210
AT3G50470
AT3G50480
AT3G50620
AT3G50665
AT3G50695
AT3G50740
AT3G50790
AT3G51080
AT3G51230
AT3G51330
AT3G51340
AT3G51360
AT3G51440
AT3G51450
AT3G51670
AT3G51890
AT3G51920
AT3G52105
AT3G52450
AT3G52470
AT3G52520
AT3G52700
AT3G52870
AT3G52890
AT3G53190
AT3G53270
AT3G53290
AT3G53430
AT3G53720
AT3G53810
AT3G54140
AT3G54190
AT3G54200
AT3G54420
AT3G54740
AT3G54810
AT3G54960
AT3G55050
AT3G55150
AT3G55270
AT3G55410
AT3G55430
AT3G55450
AT3G55700
AT3G55740
AT3G55780
AT3G55820
AT3G55840
AT3G55950
AT3G55980
AT3G55990
AT3G56410
AT3G56720
AT3G56800
AT3G56880
AT3G57280
AT3G57330
AT3G57450
AT3G57460
AT3G57550
AT3G57630
AT3G57640
AT3G57700
AT3G57740
AT3G57750
AT3G57760
AT3G57860
AT3G57958
AT3G58180
AT3G58200
AT3G58500
AT3G58610
AT3G58620
AT3G59010
AT3G59660
AT3G59700
AT3G59765
AT3G59790
AT3G59884
AT3G60030
AT3G60110
AT3G60130
AT3G60200
AT3G60286
AT3G60370
AT3G60390
AT3G60670
AT3G60680
AT3G60966
AT3G61050
AT3G61111
AT3G61150
AT3G61160
AT3G61250
AT3G61380
AT3G61440
AT3G61450
AT3G61560
AT3G61640
AT3G61763
AT3G61820
AT3G61960
AT3G62080
AT3G62120
AT3G62200
AT3G62650
AT3G63070
AT3G63500
AT4G00200
AT4G00240
AT4G00300
AT4G00720
AT4G00890
AT4G00900
AT4G00955
AT4G00970
AT4G01090
AT4G01100
AT4G01180
AT4G01245
AT4G01250
AT4G01460
AT4G01516
AT4G01720
AT4G01740
AT4G01750
AT4G01870
AT4G01940
AT4G02075
AT4G02325
AT4G02380
AT4G02410
AT4G02500
AT4G02540
AT4G02660
AT4G02940
AT4G03010
AT4G03080
AT4G03260
AT4G03420
AT4G03460
AT4G03945
AT4G04220
AT4G04330
AT4G04695
AT4G04930
AT4G05018
AT4G05170
AT4G06534
AT4G06746
AT4G08490
AT4G08850
AT4G08860
AT4G08980
AT4G10730
AT4G10980
AT4G11000
AT4G11070
AT4G11130
AT4G11190
AT4G11280
AT4G11330
AT4G11370
AT4G11521
AT4G11630
AT4G11690
AT4G11850
AT4G11860
AT4G11890
AT4G11900
AT4G12065
AT4G12420
AT4G13380
AT4G13430
AT4G13510
AT4G13520
AT4G13530
AT4G13550
AT4G14220
AT4G14365
AT4G14370
AT4G14450
AT4G14590
AT4G14680
AT4G14746
AT4G14770
AT4G15070
AT4G15233
AT4G15248
AT4G15415
AT4G15417
AT4G15430
AT4G15480
AT4G15563
AT4G15760
AT4G15975
AT4G16105
AT4G16141
AT4G16150
AT4G16540
AT4G16700
AT4G17230
AT4G17250
AT4G17300
AT4G17440
AT4G17490
AT4G17500
AT4G17600
AT4G17615
AT4G17895
AT4G17900
AT4G17940
AT4G17970
AT4G18160
AT4G18170
AT4G18195
AT4G18197
AT4G18205
AT4G18710
AT4G18890
AT4G18900
AT4G19220
AT4G19460
AT4G19520
AT4G19530
AT4G19660
AT4G19810
AT4G20000
AT4G20006
AT4G20140
AT4G20730
AT4G20770
AT4G20930
AT4G21120
AT4G21160
AT4G21380
AT4G21390
AT4G21410
AT4G21680
AT4G21745
AT4G22470
AT4G22530
AT4G22690
AT4G22710
AT4G22880
AT4G22960
AT4G22980
AT4G23010
AT4G23130
AT4G23180
AT4G23190
AT4G23215
AT4G23220
AT4G23260
AT4G23550
AT4G23570
AT4G23610
AT4G23740
AT4G23760
AT4G23810
AT4G23850
AT4G24020
AT4G24060
AT4G24090
AT4G24240
AT4G24290
AT4G24400
AT4G24570
AT4G24770
AT4G24920
AT4G24970
AT4G25030
AT4G25200
AT4G25230
AT4G25490
AT4G25520
AT4G25880
AT4G25960
AT4G26050
AT4G26070
AT4G26140
AT4G26970
AT4G27120
AT4G27270
AT4G27310
AT4G27510
AT4G27640
AT4G27657
AT4G27740
AT4G27940
AT4G27960
AT4G27970
AT4G28290
AT4G28340
AT4G28350
AT4G28490
AT4G28703
AT4G28706
AT4G28710
AT4G28720
AT4G28860
AT4G28900
AT4G29170
AT4G29260
AT4G29440
AT4G29700
AT4G29740
AT4G29750
AT4G29770
AT4G29780
AT4G29810
AT4G30060
AT4G30074
AT4G30150
AT4G30190
AT4G30210
AT4G30270
AT4G30280
AT4G30350
AT4G30410
AT4G30530
AT4G31500
AT4G31550
AT4G31600
AT4G31800
AT4G31877
AT4G31985
AT4G32000
AT4G32020
AT4G32105
AT4G32300
AT4G32440
AT4G32630
AT4G32870
AT4G32915
AT4G32970
AT4G33020
AT4G33050
AT4G33100
AT4G33300
AT4G33430
AT4G33565
AT4G33620
AT4G33760
AT4G33910
AT4G33985
AT4G34110
AT4G34150
AT4G34180
AT4G34390
AT4G34410
AT4G34420
AT4G34460
AT4G35180
AT4G35190
AT4G35240
AT4G35490
AT4G35987
AT4G36370
AT4G36500
AT4G36660
AT4G36670
AT4G36680
AT4G36730
AT4G36750
AT4G36830
AT4G36930
AT4G36945
AT4G37250
AT4G37260
AT4G37340
AT4G37370
AT4G37450
AT4G37550
AT4G37590
AT4G37640
AT4G37690
AT4G37710
AT4G37770
AT4G37780
AT4G37890
AT4G37910
AT4G38390
AT4G38420
AT4G38430
AT4G38460
AT4G38480
AT4G38550
AT4G38552
AT4G38560
AT4G39270
AT4G39360
AT4G39570
AT4G39580
AT4G39610
AT4G39640
AT4G39780
AT4G39830
AT4G39840
AT4G39940
AT4G40011
AT4G40020
AT4G40070
AT5G01100
AT5G01110
AT5G01370
AT5G01540
AT5G01560
AT5G01732
AT5G01734
AT5G01760
AT5G01950
AT5G02021
AT5G02090
AT5G02260
AT5G02290
AT5G02400
AT5G02630
AT5G02680
AT5G02800
AT5G03140
AT5G03270
AT5G03280
AT5G03320
AT5G03370
AT5G03390
AT5G03435
AT5G03705
AT5G03730
AT5G04170
AT5G04330
AT5G04530
AT5G04540
AT5G04560
AT5G04820
AT5G04860
AT5G05090
AT5G05140
AT5G05180
AT5G05190
AT5G05230
AT5G05390
AT5G05460
AT5G05850
AT5G06340
AT5G06560
AT5G06660
AT5G06860
AT5G07310
AT5G07360
AT5G07550
AT5G07770
AT5G07790
AT5G07900
AT5G08310
AT5G08520
AT5G08690
AT5G08790
AT5G09400
AT5G09590
AT5G09640
AT5G09800
AT5G09876
AT5G10280
AT5G10410
AT5G10440
AT5G10690
AT5G10820
AT5G10830
AT5G11000
AT5G11090
AT5G11100
AT5G11140
AT5G11210
AT5G11250
AT5G11510
AT5G11790
AT5G11970
AT5G12130
AT5G13120
AT5G13200
AT5G13220
AT5G13320
AT5G13330
AT5G13340
AT5G13490
AT5G13550
AT5G13890
AT5G13950
AT5G13990
AT5G14070
AT5G14220
AT5G14270
AT5G14320
AT5G14470
AT5G14640
AT5G14700
AT5G14710
AT5G15050
AT5G15150
AT5G15360
AT5G15580
AT5G15950
AT5G16110
AT5G16480
AT5G16880
AT5G17110
AT5G17330
AT5G18210
AT5G18270
AT5G18310
AT5G18460
AT5G18470
AT5G18610
AT5G18620
AT5G18920
AT5G19040
AT5G19090
AT5G19230
AT5G19330
AT5G19380
AT5G19400
AT5G19690
AT5G20050
AT5G20060
AT5G20140
AT5G20225
AT5G20320
AT5G20900
AT5G20950
AT5G21070
AT5G21090
AT5G21105
AT5G21482
AT5G21900
AT5G22270
AT5G22450
AT5G22690
AT5G22890
AT5G22910
AT5G22940
AT5G23210
AT5G23340
AT5G23510
AT5G23520
AT5G24040
AT5G24090
AT5G24110
AT5G24180
AT5G24210
AT5G24230
AT5G24380
AT5G24430
AT5G24470
AT5G24610
AT5G24655
AT5G24660
AT5G24930
AT5G25010
AT5G25050
AT5G25120
AT5G25440
AT5G25610
AT5G25820
AT5G25890
AT5G25910
AT5G25920
AT5G25930
AT5G26340
AT5G26350
AT5G26731
AT5G26751
AT5G26920
AT5G27270
AT5G27320
AT5G27420
AT5G28350
AT5G28630
AT5G28770
AT5G28830
AT5G32450
AT5G35207
AT5G35580
AT5G35736
AT5G36220
AT5G36903
AT5G36925
AT5G36930
AT5G37070
AT5G37480
AT5G37600
AT5G37750
AT5G37850
AT5G38210
AT5G38310
AT5G38560
AT5G38600
AT5G38990
AT5G39020
AT5G39040
AT5G39450
AT5G39581
AT5G39680
AT5G39770
AT5G39785
AT5G39950
AT5G39990
AT5G40030
AT5G40370
AT5G40540
AT5G40590
AT5G40780
AT5G40920
AT5G41010
AT5G41040
AT5G41100
AT5G41140
AT5G41170
AT5G41740
AT5G41790
AT5G41910
AT5G42053
AT5G42380
AT5G42420
AT5G42440
AT5G42895
AT5G43100
AT5G43410
AT5G43420
AT5G43470
AT5G43650
AT5G43880
AT5G43990
AT5G44070
AT5G44090
AT5G44190
AT5G44210
AT5G44220
AT5G44230
AT5G44290
AT5G44370
AT5G44400
AT5G44568
AT5G44574
AT5G44575
AT5G44585
AT5G44590
AT5G44790
AT5G44910
AT5G45000
AT5G45280
AT5G45307
AT5G45340
AT5G45780
AT5G46050
AT5G46295
AT5G46350
AT5G46510
AT5G46520
AT5G46700
AT5G46780
AT5G46890
AT5G46900
AT5G46910
AT5G47077
AT5G47225
AT5G47240
AT5G47370
AT5G47520
AT5G47740
AT5G47850
AT5G47940
AT5G48140
AT5G48150
AT5G48170
AT5G48380
AT5G48420
AT5G48450
AT5G48540
AT5G48605
AT5G48620
AT5G48657
AT5G49100
AT5G49300
AT5G49480
AT5G49510
AT5G49520
AT5G49525
AT5G49680
AT5G50200
AT5G50380
AT5G50430
AT5G50860
AT5G51180
AT5G51380
AT5G51400
AT5G51451
AT5G51460
AT5G51545
AT5G51560
AT5G51590
AT5G51700
AT5G51795
AT5G51830
AT5G51880
AT5G52055
AT5G52250
AT5G52380
AT5G52410
AT5G52750
AT5G52815
AT5G52850
AT5G53030
AT5G53110
AT5G53135
AT5G53300
AT5G53750
AT5G53940
AT5G54170
AT5G54280
AT5G54460
AT5G54500
AT5G54720
AT5G54780
AT5G54855
AT5G54860
AT5G55056
AT5G55080
AT5G55120
AT5G55130
AT5G55230
AT5G55560
AT5G55920
AT5G56230
AT5G56240
AT5G56350
AT5G56520
AT5G56610
AT5G56795
AT5G56870
AT5G56960
AT5G57010
AT5G57015
AT5G57030
AT5G57035
AT5G57210
AT5G57500
AT5G57510
AT5G57625
AT5G57630
AT5G57790
AT5G58110
AT5G58150
AT5G58400
AT5G58430
AT5G58720
AT5G58850
AT5G58940
AT5G59070
AT5G59080
AT5G59220
AT5G59290
AT5G59450
AT5G59500
AT5G59540
AT5G59550
AT5G59730
AT5G59790
AT5G59800
AT5G59990
AT5G60200
AT5G60250
AT5G60270
AT5G60530
AT5G60680
AT5G60710
AT5G60750
AT5G60760
AT5G61010
AT5G61210
AT5G61520
AT5G61540
AT5G61560
AT5G61980
AT5G62070
AT5G62140
AT5G62150
AT5G62220
AT5G62260
AT5G62320
AT5G62470
AT5G62550
AT5G62630
AT5G62680
AT5G62710
AT5G62720
AT5G62865
AT5G63168
AT5G63420
AT5G63500
AT5G63670
AT5G63860
AT5G63910
AT5G64090
AT5G64100
AT5G64120
AT5G64410
AT5G64530
AT5G64541
AT5G64660
AT5G64667
AT5G64750
AT5G64810
AT5G64890
AT5G64905
AT5G65140
AT5G65166
AT5G65180
AT5G65420
AT5G65430
AT5G65500
AT5G65670
AT5G65683
AT5G65700
AT5G65820
AT5G65920
AT5G66280
AT5G66300
AT5G66320
AT5G66530
AT5G66590
AT5G66640
AT5G66675
AT5G66730
AT5G66790
AT5G66800
AT5G66850
AT5G66900
AT5G66910
AT5G67220
AT5G67250
AT5G67350
AT5G67400
AT5G67430
AT5G67450
AT5G67455
